,Origin,Dest,Month,Prediction,lower,upper,origin_lon,origin_lat,dest_lon,dest_lat,dest_p_no_outbreak,risk_ij,risk_i,dest_municipality,dest_name,dest_region,dest_continent
6017,ABV,ADD,10,1453,1284,1646.0,7.27,9.0,38.8,8.98,0.9998095230892203,0.00019047691077966888,0.05575773102593162,Addis Ababa,Addis Ababa Bole International Airport,ET-AA,AF
6018,DUS,TLV,10,721,681,764.0,6.77,51.28,34.87,32.0,0.9998099601970494,0.00019003980295062561,0.09003405533912057,Tel Aviv,Ben Gurion International Airport,IL-M,AS
6019,NAT,CNF,10,2579,2364,2814.0,-35.25,-5.92,-43.96,-19.63,0.9998113044040254,0.00018869559597456398,0.04014066848610043,Belo Horizonte,Tancredo Neves International Airport,BR-MG,SA
6020,DUB,YYZ,10,1441,1374,1512.0,-6.24,53.43,-79.61,43.68,0.9998118744236095,0.00018812557639047434,0.12885820921713875,Toronto,Lester B. Pearson International Airport,CA-ON,NA
6021,MDL,KMG,10,1014,933,1101.0,96.09,21.94,102.74,25.0,0.9998119912797312,0.00018800872026880633,0.0029013186221590326,Kunming,Kunming Changshui International Airport,CN-53,AS
6022,MAN,LHE,10,2845,2563,3157.0,-2.27,53.36,74.4,31.52,0.9998123819876679,0.00018761801233213582,0.06638233399917615,Lahore,Alama Iqbal International Airport,PK-PB,AS
6023,BOG,LAX,10,2520,2413,2631.0,-74.14,4.7,-118.41,33.94,0.9998133948538244,0.0001866051461756335,0.05319904201185266,Los Angeles,Los Angeles International Airport,US-CA,NA
6024,YXE,ORD,10,1315,1225,1411.0,-106.69,52.17,-87.99,41.98,0.999813492947837,0.00018650705216305408,0.0015163469376832106,Chicago,Chicago O'Hare International Airport,US-IL,NA
6025,KHN,NNG,10,4096,3812,4401.0,115.91,28.86,108.17,22.61,0.999813687734311,0.00018631226568899262,0.07431717349583145,Nanning,Nanning Wuxu Airport,CN-45,AS
6026,VRN,NAP,10,8391,7849,8970.0,10.91,45.4,14.29,40.89,0.9998137315412512,0.00018626845874880615,0.006625292325784238,Nápoli,Naples International Airport,IT-72,EU
6027,GDQ,ADD,10,1419,1208,1668.0,37.45,12.51,38.8,8.98,0.9998139798081297,0.00018602019187030638,0.00018602019187030638,Addis Ababa,Addis Ababa Bole International Airport,ET-AA,AF
6028,SGC,VKO,10,317,264,380.0,73.41,61.34,37.29,55.6,0.999814530127121,0.0001854698728790405,0.004222156280404676,Moscow,Vnukovo International Airport,RU-MOS,EU
6029,TLC,LAX,10,2504,2321,2701.0,-99.67,19.28,-118.41,33.94,0.9998145795385539,0.00018542046144609525,0.00774475576918332,Los Angeles,Los Angeles International Airport,US-CA,NA
6030,KWL,SWA,10,1932,1773,2105.0,110.32,25.13,116.76,23.43,0.9998164925147659,0.00018350748523410232,0.08055467098295443,Shantou,Jieyang Chaoshan International Airport,CN-44,AS
6031,ZCL,ORD,10,1284,1195,1380.0,-102.55,22.8,-87.99,41.98,0.9998178892916607,0.00018211070833928922,0.00585610539912973,Chicago,Chicago O'Hare International Airport,US-IL,NA
6032,KWE,NNG,10,3984,3727,4259.0,106.8,26.54,108.17,22.61,0.9998187817486917,0.000181218251308346,0.09243740823447322,Nanning,Nanning Wuxu Airport,CN-45,AS
6033,HAV,SDQ,10,1340,1238,1449.0,-82.41,23.0,-69.68,18.43,0.9998188937457319,0.00018110625426814853,0.014533385382977326,Santo Domingo,Las Américas International Airport,DO-01,NA
6034,PTP,SDQ,10,1339,1095,1638.0,-61.53,16.27,-69.68,18.43,0.9998190288874227,0.00018097111257731058,0.019788594939348925,Santo Domingo,Las Américas International Airport,DO-01,NA
6035,LAS,CDG,10,287,271,303.0,-115.15,36.09,2.57,49.0,0.9998199359856684,0.00018006401433157126,0.08547382053125196,Paris,Charles de Gaulle International Airport,FR-IDF,EU
6036,NKC,ALG,10,325,257,410.0,-15.95,18.1,3.21,36.7,0.999820131206319,0.00017986879368103725,0.0028123755705973252,Algiers,Houari Boumediene Airport,DZ-35,AF
6037,SKG,BBU,10,2218,2022,2433.0,22.97,40.52,26.08,44.5,0.999820291339413,0.00017970866058703017,0.023098075049217348,Bucharest,Băneasa International Airport,RO-B,EU
6038,CAN,PNH,10,3657,3382,3956.0,113.3,23.39,104.85,11.55,0.9998205534963784,0.0001794465036215609,0.41424891148206033,Phnom Penh,Phnom Penh International Airport,KH-8,AS
6039,LIR,YYZ,10,1366,1214,1537.0,-85.54,10.6,-79.61,43.68,0.9998216649579958,0.00017833504200415184,0.00019152406528777366,Toronto,Lester B. Pearson International Airport,CA-ON,NA
6040,NGS,NKM,10,1043,930,1170.0,129.92,32.91,136.92,35.25,0.9998221346627656,0.00017786533723440634,0.059334367771994856,Nagoya,Nagoya Airport,JP-23,AS
6041,MAD,BBU,10,2193,2042,2355.0,-3.57,40.47,26.08,44.5,0.9998223167304637,0.00017768326953626623,0.3030775450040516,Bucharest,Băneasa International Airport,RO-B,EU
6042,SWA,NNG,10,3891,3570,4241.0,116.76,23.43,108.17,22.61,0.9998230116196414,0.00017698838035862252,0.039737965566642885,Nanning,Nanning Wuxu Airport,CN-45,AS
6043,TLE,TNR,10,1371,1076,1745.0,43.72,-23.39,47.48,-18.8,0.9998247939446953,0.0001752060553047441,0.0001752060553047441,Antananarivo,Ivato Airport,MG-T,AF
6044,AUS,LGB,10,2360,2232,2496.0,-97.67,30.2,-118.14,33.82,0.9998252417642879,0.00017475823571211357,0.015857334088257513,Long Beach,Long Beach /Daugherty Field/ Airport,US-CA,NA
6045,TAS,GYD,10,885,798,981.0,69.27,41.26,50.05,40.46,0.9998254548929045,0.00017454510709546955,0.027161720053434757,Baku,Heydar Aliyev International Airport,AZ-BA,AS
6046,VCE,ATH,10,680,648,713.0,12.34,45.5,23.95,37.94,0.9998255247034795,0.0001744752965204821,0.03975613799199218,Athens,Eleftherios Venizelos International Airport,GR-A1,EU
6047,MXP,MBA,10,1138,1051,1233.0,8.71,45.63,39.6,-4.03,0.999825718364673,0.00017428163532695606,0.15077426521104753,Mombasa,Mombasa Moi International Airport,KE-300,AF
6048,RUH,ADD,10,1325,1222,1437.0,46.7,24.96,38.8,8.98,0.9998263014285012,0.00017369857149884815,0.06611229178969702,Addis Ababa,Addis Ababa Bole International Airport,ET-AA,AF
6049,ALA,GYD,10,879,797,970.0,77.01,43.35,50.05,40.46,0.9998266381469825,0.0001733618530175285,0.021183180375988542,Baku,Heydar Aliyev International Airport,AZ-BA,AS
6050,RIC,YYZ,10,1319,1257,1384.0,-77.32,37.51,-79.61,43.68,0.9998278004084097,0.00017219959159031628,0.01612633419313203,Toronto,Lester B. Pearson International Airport,CA-ON,NA
6051,UND,KBL,10,649,480,876.0,68.91,36.66,69.21,34.56,0.9998278253272451,0.00017217467275487675,0.00017217467275487675,Kabul,Hamid Karzai International Airport,AF-KAB,AS
6052,PAP,SDQ,10,1271,1133,1427.0,-72.29,18.58,-69.68,18.43,0.999828218565256,0.00017178143474394503,0.007132842742857304,Santo Domingo,Las Américas International Airport,DO-01,NA
6053,HKG,SJW,10,894,802,997.0,113.94,22.32,114.69,38.27,0.9998290968711503,0.0001709031288497087,0.6035680697128687,Shijiazhuang,Shijiazhuang Daguocun International Airport,CN-13,AS
6054,KWL,HAK,10,1470,1372,1573.0,110.32,25.13,110.46,19.94,0.9998291449265629,0.00017085507343705952,0.08055467098295443,Haikou,Haikou Meilan International Airport,CN-46,AS
6055,KZN,TLV,10,648,561,748.0,49.3,55.61,34.87,32.0,0.9998291997543258,0.00017080024567417418,0.0048371222419969495,Tel Aviv,Ben Gurion International Airport,IL-M,AS
6056,URC,GYD,10,865,800,934.0,87.48,43.9,50.05,40.46,0.9998293990786099,0.00017060092139009608,0.08812400035746426,Baku,Heydar Aliyev International Airport,AZ-BA,AS
6057,GAJ,NKM,10,996,842,1177.0,140.37,38.41,136.92,35.25,0.9998301490068304,0.00016985099316957353,0.0038842892240454896,Nagoya,Nagoya Airport,JP-23,AS
6058,YYC,CDG,10,270,255,286.0,-114.01,51.13,2.57,49.0,0.9998306008949218,0.0001693991050781829,0.024887658769122356,Paris,Charles de Gaulle International Airport,FR-IDF,EU
6059,SJK,SDU,10,440,313,618.0,-46.12,-23.18,-43.17,-22.91,0.9998308674972737,0.0001691325027263213,0.00017769226972530472,Rio De Janeiro,Santos Dumont Airport,BR-RJ,SA
6060,BOY,ABJ,10,350,238,516.0,-4.32,11.16,-3.93,5.25,0.9998311391534466,0.00016886084655343137,0.00016886084655343137,Abidjan,Port Bouet Airport,CI-01,AF
6061,EVN,ATH,10,657,610,708.0,44.4,40.15,23.95,37.94,0.9998314255763645,0.00016857442363549247,0.01676851885179098,Athens,Eleftherios Venizelos International Airport,GR-A1,EU
6062,BGF,NBO,10,396,335,468.0,18.52,4.4,36.93,-1.32,0.9998315707282232,0.00016842927177684874,0.0010137416331573723,Nairobi,Jomo Kenyatta International Airport,KE-110,AF
6063,PVG,PNH,10,3414,3161,3687.0,121.8,31.15,104.85,11.55,0.999832476342343,0.0001675236576570427,0.46828033085929965,Phnom Penh,Phnom Penh International Airport,KH-8,AS
6064,OBO,NKM,10,979,790,1213.0,143.21,42.73,136.92,35.25,0.9998330478279509,0.00016695217204909518,0.017503697050617717,Nagoya,Nagoya Airport,JP-23,AS
6065,SDJ,CGQ,10,592,552,635.0,140.92,38.14,125.22,43.9,0.9998330967468855,0.00016690325311452536,0.034663491934655455,Changchun,Longjia Airport,CN-22,AS
6066,GYE,SCL,10,4281,3949,4640.0,-79.88,-2.14,-70.79,-33.4,0.9998338285559227,0.0001661714440772677,0.013718004206591528,Santiago,Comodoro Arturo Merino Benítez International Airport,CL-RM,SA
6067,BLJ,ORY,10,264,199,351.0,6.18,35.57,2.36,48.73,0.9998343650077015,0.0001656349922984912,0.0001656349922984912,Paris,Paris-Orly Airport,FR-IDF,EU
6068,ZNZ,MBA,10,1080,775,1505.0,39.22,-6.22,39.6,-4.03,0.9998346001738498,0.0001653998261501588,0.005436768729431107,Mombasa,Mombasa Moi International Airport,KE-300,AF
6069,LIN,LCY,10,311,290,334.0,9.26,45.45,0.05,51.5,0.9998354185390594,0.00016458146094056048,0.029887444853062384,London,London City Airport,GB-ENG,EU
6070,BKO,ABJ,10,338,288,397.0,-7.95,12.54,-3.93,5.25,0.9998369281961061,0.000163071803893855,0.009479817679408531,Abidjan,Port Bouet Airport,CI-01,AF
6071,LIM,SDQ,10,1195,1111,1287.0,-77.11,-12.02,-69.68,18.43,0.9998384894816138,0.00016151051838619868,0.03410063852358025,Santo Domingo,Las Américas International Airport,DO-01,NA
6072,JED,ADE,10,1280,1118,1465.0,39.15,21.67,45.04,12.83,0.9998390507253297,0.00016094927467025233,0.09188621355504145,Aden,Aden International Airport,YE-AD,AS
6073,LFW,CMN,10,365,329,404.0,1.25,6.17,-7.59,33.37,0.9998404278327637,0.0001595721672362771,0.0044472185515306295,Casablanca,Mohammed V International Airport,MA-CAS,AF
6074,TKS,NGO,10,934,787,1109.0,134.59,34.14,136.81,34.86,0.9998407212185444,0.00015927878145560737,0.019809817883598035,Tokoname,Chubu Centrair International Airport,JP-23,AS
6075,ISB,YYZ,10,1219,1113,1336.0,73.11,33.61,-79.61,43.68,0.9998408546835009,0.00015914531649907637,0.0311294960006121,Toronto,Lester B. Pearson International Airport,CA-ON,NA
6076,YYZ,SCL,10,4098,3897,4309.0,-79.61,43.68,-70.79,-33.4,0.999840931325263,0.00015906867473702846,0.13438322406067327,Santiago,Comodoro Arturo Merino Benítez International Airport,CL-RM,SA
6077,UDI,CNF,10,2165,1963,2387.0,-48.23,-18.9,-43.96,-19.63,0.9998415928061163,0.00015840719388371394,0.01054565139649144,Belo Horizonte,Tancredo Neves International Airport,BR-MG,SA
6078,PEW,KBL,10,595,525,673.0,71.52,33.99,69.21,34.56,0.9998421499782288,0.00015785002177115537,0.004994953614757547,Kabul,Hamid Karzai International Airport,AF-KAB,AS
6079,ILO,DVO,10,2244,1740,2894.0,122.54,10.71,125.64,7.13,0.999842309062669,0.00015769093733097872,0.0528837373661476,Davao City,Francisco Bangoy International Airport,PH-DAV,AS
6080,WUH,SWA,10,1656,1523,1800.0,114.21,30.78,116.76,23.43,0.9998427058079207,0.00015729419207932693,0.12776085276958893,Shantou,Jieyang Chaoshan International Airport,CN-44,AS
6081,NKG,NGO,10,919,853,992.0,118.87,31.74,136.81,34.86,0.9998432790284957,0.00015672097150432052,0.14380690414069186,Tokoname,Chubu Centrair International Airport,JP-23,AS
6082,ABJ,COO,10,1247,1046,1487.0,-3.93,5.25,2.39,6.35,0.9998457785119736,0.0001542214880263515,0.013540351597320144,Cotonou,Cadjehoun Airport,BJ-AQ,AF
6083,JFK,SCL,10,3972,3796,4156.0,-73.79,40.64,-70.79,-33.4,0.9998458217859428,0.0001541782140571657,0.2472619383003961,Santiago,Comodoro Arturo Merino Benítez International Airport,CL-RM,SA
6084,WUH,NNG,10,3387,3170,3619.0,114.21,30.78,108.17,22.61,0.9998459351025152,0.000154064897484818,0.12776085276958893,Nanning,Nanning Wuxu Airport,CN-45,AS
6085,MZI,BKO,10,410,281,600.0,-4.08,14.51,-7.95,12.54,0.9998459655276976,0.0001540344723024445,0.0001540344723024445,Bamako,Modibo Keita International Airport,ML-2,AF
6086,SAT,MTY,10,457,417,502.0,-98.47,29.52,-100.11,25.78,0.9998461129605137,0.0001538870394862668,0.013254535395094802,Monterrey,General Mariano Escobedo International Airport,MX-NLE,NA
6087,FEG,LED,10,570,491,661.0,71.73,40.35,30.31,59.81,0.9998472141531101,0.00015278584688993568,0.0008639984865912442,St. Petersburg,Pulkovo Airport,RU-SPE,EU
6088,RDU,LAX,10,2060,1975,2149.0,-78.79,35.87,-118.41,33.94,0.9998474550997641,0.00015254490023586253,0.040499485339762886,Los Angeles,Los Angeles International Airport,US-CA,NA
6089,NGB,SWA,10,1599,1457,1753.0,121.46,29.82,116.76,23.43,0.9998481195084344,0.00015188049156555916,0.09132308586477178,Shantou,Jieyang Chaoshan International Airport,CN-44,AS
6090,DXB,ADE,10,1206,1043,1395.0,55.35,25.25,45.04,12.83,0.9998483548997151,0.00015164510028486955,0.46650329777906463,Aden,Aden International Airport,YE-AD,AS
6091,NNG,KWE,10,3789,3540,4056.0,108.17,22.61,106.8,26.54,0.9998488131214246,0.00015118687857540447,0.06431402321977786,Guiyang,Longdongbao Airport,CN-52,AS
6092,KHN,KWE,10,3786,3529,4063.0,115.91,28.86,106.8,26.54,0.9998489328169576,0.00015106718304236377,0.07431717349583145,Guiyang,Longdongbao Airport,CN-52,AS
6093,OUA,COO,10,1221,999,1492.0,-1.51,12.36,2.39,6.35,0.9998489937933882,0.00015100620661179232,0.004648830252750313,Cotonou,Cadjehoun Airport,BJ-AQ,AF
6094,UIB,BOG,10,1058,857,1306.0,-76.64,5.69,-74.14,4.7,0.9998490786030724,0.00015092139692762796,0.0005959191512495687,Bogota,El Dorado International Airport,CO-CUN,SA
6095,KGA,FIH,10,232,104,516.0,22.42,-5.9,15.45,-4.39,0.9998499199470239,0.00015008005297612037,0.00015008005297612037,Kinshasa,Ndjili International Airport,CD-KN,AF
6096,DYU,KBL,10,563,489,647.0,68.82,38.55,69.21,34.56,0.9998506387571374,0.0001493612428625779,0.0067543795723908895,Kabul,Hamid Karzai International Airport,AF-KAB,AS
6097,LMM,GDL,10,1232,1100,1380.0,-108.98,25.82,-103.3,20.53,0.9998507756230987,0.00014922437690134682,0.002401876254574109,Guadalajara,Don Miguel Hidalgo Y Costilla International Airport,MX-JAL,NA
6098,ZUH,KWE,10,3734,3336,4180.0,113.37,22.01,106.8,26.54,0.9998510075418082,0.00014899245819177676,0.03867304508733216,Guiyang,Longdongbao Airport,CN-52,AS
6099,PTY,GDL,10,1222,1124,1328.0,-79.39,9.07,-103.3,20.53,0.9998519867702802,0.00014801322971980113,0.03336653139614887,Guadalajara,Don Miguel Hidalgo Y Costilla International Airport,MX-JAL,NA
6100,GYD,KBL,10,555,494,624.0,50.05,40.46,69.21,34.56,0.9998527609631255,0.00014723903687452466,0.016222165219024753,Kabul,Hamid Karzai International Airport,AF-KAB,AS
6101,ATQ,KBL,10,555,482,640.0,74.81,31.71,69.21,34.56,0.9998527609631255,0.00014723903687452466,0.011964912929185445,Kabul,Hamid Karzai International Airport,AF-KAB,AS
6102,PTY,MVD,10,2840,2612,3088.0,-79.39,9.07,-56.03,-34.84,0.9998527837085588,0.00014721629144121007,0.03336653139614887,Montevideo,Carrasco International /General C L Berisso Airport,UY-CA,SA
6103,TAS,ATH,10,571,531,613.0,69.27,41.26,23.95,37.94,0.9998534900183279,0.00014650998167209384,0.027161720053434757,Athens,Eleftherios Venizelos International Airport,GR-A1,EU
6104,AUH,NGO,10,856,786,932.0,54.65,24.43,136.81,34.86,0.9998540219017458,0.00014597809825422914,0.1254751785859458,Tokoname,Chubu Centrair International Airport,JP-23,AS
6105,UGC,LED,10,541,415,704.0,60.63,41.58,30.31,59.81,0.9998549869044832,0.00014501309551684383,0.0006190067250730902,St. Petersburg,Pulkovo Airport,RU-SPE,EU
6106,MIA,CNF,10,1961,1868,2060.0,-80.28,25.8,-43.96,-19.63,0.9998565178634458,0.00014348213655424047,0.1861392334719877,Belo Horizonte,Tancredo Neves International Airport,BR-MG,SA
6107,SVX,TLV,10,541,503,583.0,60.8,56.75,34.87,32.0,0.9998574008703364,0.0001425991296636342,0.043694017602519564,Tel Aviv,Ben Gurion International Airport,IL-M,AS
6108,GAY,CMB,10,401,327,491.0,84.95,24.75,79.89,7.17,0.9998575404486999,0.00014245955130010035,0.0020040625608399587,Colombo,Bandaranaike International Colombo Airport,LK-1,AS
6109,COO,BKO,10,379,296,484.0,2.39,6.35,-7.95,12.54,0.9998576112073718,0.0001423887926281786,0.007045857279658008,Bamako,Modibo Keita International Airport,ML-2,AF
6110,SSG,ADD,10,1064,833,1359.0,8.72,3.76,38.8,8.98,0.9998605143833563,0.00013948561664367531,0.0025231898632538385,Addis Ababa,Addis Ababa Bole International Airport,ET-AA,AF
6111,CTA,LED,10,517,487,548.0,15.07,37.47,30.31,59.81,0.9998614195720049,0.00013858042799508308,0.007413901321794536,St. Petersburg,Pulkovo Airport,RU-SPE,EU
6112,BFL,LAX,10,1870,1690,2069.0,-119.05,35.43,-118.41,33.94,0.9998615238008237,0.00013847619917628506,0.00013847619917628506,Los Angeles,Los Angeles International Airport,US-CA,NA
6113,SGN,VKG,10,1234,1003,1519.0,106.66,10.81,105.08,10.08,0.9998623620329874,0.0001376379670126049,0.16782674807977316,Rach Gia,Rach Gia Airport,VN-47,AS
6114,NLA,NBO,10,322,286,364.0,28.67,-12.99,36.93,-1.32,0.9998630427296533,0.0001369572703466826,0.0001369572703466826,Nairobi,Jomo Kenyatta International Airport,KE-110,AF
6115,VVO,PUS,10,402,371,436.0,132.14,43.38,128.95,35.18,0.9998632084179322,0.00013679158206780784,0.022797095523006794,Busan,Gimhae International Airport,KR-26,AS
6116,LFW,COO,10,1095,891,1346.0,1.25,6.17,2.39,6.35,0.9998645756882508,0.00013542431174917713,0.0044472185515306295,Cotonou,Cadjehoun Airport,BJ-AQ,AF
6117,PMO,LED,10,504,468,544.0,13.1,38.19,30.31,59.81,0.9998649039508589,0.0001350960491410813,0.0059359560498997155,St. Petersburg,Pulkovo Airport,RU-SPE,EU
6118,BAX,LED,10,504,454,580.0,83.55,53.36,30.31,59.81,0.9998649039508589,0.0001350960491410813,0.0061583994540801434,St. Petersburg,Pulkovo Airport,RU-SPE,EU
6119,ASU,MVD,10,2604,2342,2896.0,-57.51,-25.24,-56.03,-34.84,0.9998650163493329,0.0001349836506671087,0.010065108228954012,Montevideo,Carrasco International /General C L Berisso Airport,UY-CA,SA
6120,SHE,NGO,10,791,746,840.0,123.43,41.86,136.81,34.86,0.9998651059395731,0.00013489406042688223,0.15811469014858637,Tokoname,Chubu Centrair International Airport,JP-23,AS
6121,LBV,ADD,10,1027,870,1212.0,9.41,0.46,38.8,8.98,0.999865364590476,0.00013463540952396436,0.004622726179888348,Addis Ababa,Addis Ababa Bole International Airport,ET-AA,AF
6122,ACA,GDL,10,1108,1018,1205.0,-99.75,16.76,-103.3,20.53,0.9998657939518443,0.00013420604815572723,0.01426836333730419,Guadalajara,Don Miguel Hidalgo Y Costilla International Airport,MX-JAL,NA
6123,NIM,ABJ,10,278,150,515.0,2.18,13.48,-3.93,5.25,0.9998658739121878,0.00013412608781215862,0.001898659064195285,Abidjan,Port Bouet Airport,CI-01,AF
6124,GOA,NAP,10,6040,5621,6489.0,8.85,44.42,14.29,40.89,0.9998659169525631,0.0001340830474368948,0.005864163244356346,Nápoli,Naples International Airport,IT-72,EU
6125,LHE,YYZ,10,1026,926,1137.0,74.4,31.52,-79.61,43.68,0.9998660499163494,0.00013395008365058025,0.024175331744544115,Toronto,Lester B. Pearson International Airport,CA-ON,NA
6126,SCK,LGB,10,1808,1272,2570.0,-121.24,37.89,-118.14,33.82,0.9998661146829548,0.00013388531704516815,0.00013388531704516815,Long Beach,Long Beach /Daugherty Field/ Airport,US-CA,NA
6127,SIN,LAX,10,1803,1677,1938.0,103.99,1.36,-118.41,33.94,0.9998664849163033,0.0001335150836967447,0.5035341057418086,Los Angeles,Los Angeles International Airport,US-CA,NA
6128,PUQ,SCL,10,3407,3016,3849.0,-70.84,-53.01,-70.79,-33.4,0.9998677515267633,0.00013224847323667355,0.00013224847323667355,Santiago,Comodoro Arturo Merino Benítez International Airport,CL-RM,SA
6129,HAK,NNG,10,2897,2687,3124.0,110.46,19.94,108.17,22.61,0.9998682223258585,0.00013177767414151997,0.0985767070381749,Nanning,Nanning Wuxu Airport,CN-45,AS
6130,TUL,LAX,10,1776,1702,1853.0,-95.89,36.19,-118.41,33.94,0.9998684841787536,0.00013151582124637518,0.002683123566948331,Los Angeles,Los Angeles International Airport,US-CA,NA
6131,CCU,RGN,10,368,335,405.0,88.44,22.65,96.13,16.9,0.9998686314108662,0.00013136858913376237,0.1858657349942382,Yangon,Yangon International Airport,MM-06,AS
6132,GRB,EWR,10,207,186,231.0,-88.12,44.49,-74.18,40.69,0.9998691773093099,0.00013082269069009111,0.001648333439521421,Newark,Newark Liberty International Airport,US-NJ,NA
6133,WNZ,KWE,10,3271,3046,3513.0,120.85,27.92,106.8,26.54,0.9998694807625087,0.0001305192374913,0.09377196692312706,Guiyang,Longdongbao Airport,CN-52,AS
6134,CKY,ABJ,10,270,208,350.0,-13.62,9.58,-3.93,5.25,0.9998697334043132,0.0001302665956868232,0.004322456718888312,Abidjan,Port Bouet Airport,CI-01,AF
6135,EZE,MVD,10,2511,2328,2708.0,-58.54,-34.81,-56.03,-34.84,0.9998698368802376,0.00013016311976243866,0.07128838179714814,Montevideo,Carrasco International /General C L Berisso Airport,UY-CA,SA
6136,KGF,LED,10,485,396,595.0,73.33,49.68,30.31,59.81,0.999869996526411,0.00013000347358904651,0.0007295067506892794,St. Petersburg,Pulkovo Airport,RU-SPE,EU
